country_code,code,name,active
NA,39,Otjozondjupa Region,true
NA,28,Zambezi Region,true
NC,03,Loyalty Islands,true
NC,01,North Province,true
NC,02,South Province,true
NE,01,Agadez,true
NE,02,Diffa,true
NE,03,Dosso Region,true
NE,04,Maradi Region,true
NE,08,Niamey,true
NE,06,Tahoua Region,true
NE,09,Tillabéri Region,true
NE,07,Zinder Region,true
NG,45,Abia State,true
NG,35,Adamawa,true
NG,21,Akwa Ibom State,true
NG,25,Anambra,true
NG,46,Bauchi,true
NG,52,Bayelsa State,true
NG,26,Benue State,true
NG,27,Borno State,true
NG,22,Cross River State,true
NG,36,Delta,true
NG,53,Ebonyi State,true
NG,37,Edo State,true
NG,54,Ekiti State,true
NG,47,Enugu State,true
NG,11,FCT,true
NG,55,Gombe State,true
NG,28,Imo State,true
NG,39,Jigawa State,true
NG,23,Kaduna State,true
NG,29,Kano State,true
NG,24,Katsina State,true
NG,40,Kebbi,true
NG,41,Kogi State,true
NG,30,Kwara State,true
NG,05,Lagos,true
NG,56,Nasarawa State,true
NG,31,Niger State,true
NG,16,Ogun State,true
NG,48,Ondo State,true
NG,42,Osun State,true
NG,32,Oyo State,true
NG,49,Plateau State,true
NG,50,Rivers State,true
NG,51,Sokoto,true
NG,43,Taraba State,true
NG,44,Yobe State,true
NG,57,Zamfara State,true
NI,01,Boaco Department,true
NI,02,Carazo Department,true
NI,03,Chinandega Department,true
NI,04,Chontales Department,true
NI,05,Estelí Department,true
NI,06,Granada Department,true
NI,07,Jinotega Department,true
NI,08,León Department,true
NI,09,Madriz Department,true
NI,10,Managua Department,true
NI,11,Masaya Department,true
NI,12,Matagalpa Department,true
NI,17,North Caribbean Coast,true
NI,13,Nueva Segovia Department,true
NI,15,Rivas Department,true
NI,14,Río San Juan Department,true
NI,18,South Caribbean Coast,true
NL,01,Drenthe,true
NL,16,Flevoland,true
NL,02,Friesland,true
NL,03,Gelderland,true
NL,04,Groningen,true
NL,05,Limburg,true
NL,06,North Brabant,true
NL,07,North Holland,true
NL,15,Overijssel,true
NL,11,South Holland,true
NL,09,Utrecht,true
NL,10,Zeeland,true
NO,42,Agder,true
NO,01,Akershus,true
NO,04,Buskerud,true
NO,05,Finnmark,true
NO,34,Innlandet,true
NO,08,Møre og Romsdal,true
NO,09,Nordland,true
NO,12,Oslo,true
NO,14,Rogaland,true
NO,17,Telemark,true
NO,18,Troms,true
NO,21,Trøndelag,true
NO,20,Vestfold,true
NO,46,Vestland,true
NO,13,Østfold,true
NP,3,Bagmati Province,true
NP,4,Gandaki Pradesh,true
NP,6,Karnali Pradesh,true
NP,1,Koshi,true
NP,5,Lumbini Province,true
NP,2,Madhesh,true
NP,7,Sudurpashchim Pradesh,true
NR,01,Aiwo District,true
NR,02,Anabar District,true
NR,03,Anetan District,true
NR,04,Anibare District,true
NR,05,Baiti District,true
NR,06,Boe District,true
NR,07,Buada District,true
NR,08,Denigomodu District,true
NR,09,Ewa District,true
NR,10,Ijuw District,true
NR,11,Meneng District,true
NR,12,Nibok District,true
NR,13,Uaboe District,true
NR,14,Yaren District,true
NZ,E7,Auckland,true
NZ,E8,Bay of Plenty,true
NZ,E9,Canterbury,true
NZ,10,Chatham Islands,true
NZ,F1,Gisborne,true
NZ,F2,Hawke's Bay Region,true
NZ,F3,Manawatu-Wanganui,true
NZ,F4,Marlborough,true
NZ,F5,Nelson Region,true
NZ,F6,Northland,true
NZ,F7,Otago,true
NZ,F8,Southland,true
NZ,F9,Taranaki Region,true
NZ,TAS,Tasman District,true
NZ,G1,Waikato Region,true
NZ,G2,Wellington Region,true
NZ,G3,West Coast,true
OM,01,Ad Dakhiliyah,true
OM,09,Ad Dhahirah,true
OM,11,Al Batinah North,true
OM,02,Al Batinah South,true
OM,10,Al Buraimi,true
OM,03,Al Wusta Governorate,true
OM,08,Dhofar,true
OM,07,Musandam Governorate,true
OM,06,Muscat,true
OM,12,Northeastern Governorate,true
OM,04,Southeastern Governorate,true
PA,01,Bocas del Toro Province,true
PA,02,Chiriquí Province,true
PA,03,Coclé,true
PA,04,Colón,true
PA,05,Darién,true
PA,11,Emberá,true
PA,09,Guna Yala,true
PA,06,Herrera Province,true
PA,07,Los Santos Province,true
PA,NT,Naso Tjër Di,true
PA,12,Ngöbe-Buglé Comarca,true
PA,08,Panamá,true
PA,13,Panamá Oeste Province,true
PA,10,Veraguas Province,true
PE,01,Amazonas,true
PE,02,Ancash,true
PE,03,Apurímac Department,true
PE,04,Arequipa,true
PE,05,Ayacucho,true
PE,06,Cajamarca Department,true
PE,07,Callao,true
PE,08,Cuzco Department,true
PE,09,Huancavelica,true
PE,10,Huánuco Department,true
PE,11,Ica,true
PE,12,Junin,true
PE,13,La Libertad,true
PE,14,Lambayeque,true
PE,LMA,Lima Province,true
PE,15,Lima region,true
PE,16,Loreto,true
PE,17,Madre de Dios,true
PE,18,Moquegua Department,true
PE,19,Pasco,true
PE,20,Piura,true
PE,21,Puno,true
PE,22,San Martín Department,true
PE,23,Tacna,true
PE,24,Tumbes,true
PE,25,Ucayali,true
PF,02,Leeward Islands,true
PF,05,Îles Australes,true
PF,04,Îles Marquises,true
PF,03,Îles Tuamotu-Gambier,true
PF,01,Îles du Vent,true
PG,07,Bougainville,true
PG,01,Central Province,true
PG,08,Chimbu Province,true
PG,10,East New Britain Province,true
PG,11,East Sepik Province,true
PG,09,Eastern Highlands Province,true
PG,19,Enga Province,true
PG,02,Gulf Province,true
PG,21,Hela Province,true
PG,22,Jiwaka Province,true
PG,12,Madang Province,true
PG,13,Manus Province,true
PG,03,Milne Bay Province,true
PG,14,Morobe Province,true
PG,20,National Capital,true
PG,15,New Ireland,true
PG,04,Oro Province,true
PG,18,Sandaun Province,true
PG,05,Southern Highlands Province,true
PG,17,West New Britain Province,true
PG,16,Western Highlands Province,true
PG,06,Western Province,true
PH,14,Autonomous Region in Muslim Mindanao,true
PH,05,Bicol Region,true
PH,02,Cagayan Valley,true
PH,40,Calabarzon,true
PH,13,Caraga,true
PH,03,Central Luzon,true
PH,07,Central Visayas,true
PH,15,Cordillera,true
PH,11,Davao Region,true
PH,08,Eastern Visayas,true
PH,01,Ilocos,true
PH,41,Mimaropa,true
PH,NCR,National Capital Region,true
PH,10,Northern Mindanao,true
PH,12,Soccsksargen,true
PH,06,Western Visayas,true
PH,09,Zamboanga Peninsula,true
PK,06,Azad Kashmir,true
PK,02,Balochistan,true
PK,07,Gilgit-Baltistan,true
PK,08,Islamabad,true
PK,03,Khyber Pakhtunkhwa,true
PK,04,Punjab,true
PK,05,Sindh,true
PL,86,Greater Poland,true
PL,73,Kujawsko-Pomorskie,true
PL,77,Lesser Poland,true
PL,72,Lower Silesia,true
PL,75,Lublin,true
PL,76,Lubusz,true
PL,78,Mazovia,true
PL,79,Opole Voivodeship,true
PL,81,Podlasie,true
PL,82,Pomerania,true
PL,83,Silesia,true
PL,80,Subcarpathia,true
PL,85,Warmia-Masuria,true
PL,87,West Pomerania,true
PL,74,Łódź Voivodeship,true
PL,84,Świętokrzyskie,true
PM,97501,Miquelon-Langlade,true
PM,97502,Saint-Pierre,true
PR,001,Adjuntas,true
PR,003,Aguada,true
PR,005,Aguadilla,true
PR,007,Aguas Buenas,true
PR,009,Aibonito,true
PR,013,Arecibo,true
PR,015,Arroyo,true
PR,011,Añasco,true
PR,017,Barceloneta,true
PR,019,Barranquitas,true
PR,021,Bayamón,true
PR,023,Cabo Rojo,true
PR,025,Caguas,true
PR,027,Camuy,true
PR,029,Canóvanas,true
PR,031,Carolina,true
PR,033,Cataño,true
PR,035,Cayey,true
PR,037,Ceiba,true
PR,039,Ciales,true
PR,041,Cidra,true
PR,043,Coamo,true
PR,045,Comerío,true
PR,047,Corozal,true
PR,049,Culebra,true
PR,051,Dorado,true
PR,053,Fajardo,true
PR,054,Florida,true
PR,057,Guayama,true
PR,059,Guayanilla,true
PR,061,Guaynabo,true
PR,063,Gurabo,true
PR,055,Guánica,true
PR,065,Hatillo,true
PR,067,Hormigueros,true
PR,069,Humacao,true
PR,071,Isabela,true
PR,073,Jayuya,true
PR,075,Juana Díaz,true
PR,077,Juncos,true
PR,079,Lajas,true
PR,081,Lares,true
PR,083,Las Marías,true
PR,085,Las Piedras,true
PR,087,Loíza,true
PR,089,Luquillo,true
PR,091,Manatí,true
PR,093,Maricao,true
PR,095,Maunabo,true
PR,097,Mayagüez,true
PR,099,Moca,true
PR,101,Morovis,true
PR,103,Naguabo,true
PR,105,Naranjito,true
PR,107,Orocovis,true
PR,109,Patillas,true
PR,111,Peñuelas,true
PR,113,Ponce,true
PR,115,Quebradillas,true
PR,117,Rincón,true
PR,119,Río Grande,true
PR,121,Sabana Grande,true
PR,123,Salinas,true
PR,125,San Germán,true
PR,127,San Juan,true
PR,129,San Lorenzo,true
PR,131,San Sebastián,true
PR,133,Santa Isabel,true
PR,135,Toa Alta,true
PR,137,Toa Baja,true
PR,139,Trujillo Alto,true
PR,141,Utuado,true
PR,143,Vega Alta,true
PR,145,Vega Baja,true
PR,147,Vieques,true
PR,149,Villalba,true
PR,151,Yabucoa,true
PR,153,Yauco,true
PS,GZ,Gaza Strip,true
PS,WE,West Bank,true
PT,02,Aveiro,true
PT,23,Azores,true
PT,03,Beja,true
PT,04,Braga,true
PT,05,Bragança,true
PT,06,Castelo Branco,true
PT,07,Coimbra,true
PT,09,Faro,true
PT,11,Guarda,true
PT,13,Leiria,true
PT,14,Lisbon,true
PT,10,Madeira,true
PT,16,Portalegre,true
PT,17,Porto,true
PT,18,Santarém,true
PT,19,Setúbal,true
PT,20,Viana do Castelo,true
PT,21,Vila Real,true
PT,22,Viseu,true
PT,08,Évora,true
PW,01,Aimeliik,true
PW,02,Airai,true
PW,03,Angaur,true
PW,04,Hatohobei,true
PW,05,Kayangel,true
PW,06,Koror,true
PW,07,Melekeok,true
PW,08,Ngaraard,true
PW,09,Ngarchelong,true
PW,10,Ngardmau,true
PW,11,Ngatpang,true
PW,12,Ngchesar,true
PW,13,Ngeremlengui,true
PW,14,Ngiwal,true
PW,15,Peleliu,true
PW,16,Sonsorol,true
PY,23,Alto Paraguay,true
PY,01,Alto Paraná Department,true
PY,02,Amambay Department,true
PY,22,Asunción,true
PY,24,Boquerón Department,true
PY,04,Caaguazú Department,true
PY,05,Caazapá,true
PY,19,Canindeyú,true
PY,06,Central Department,true
PY,07,Concepción,true
PY,08,Cordillera Department,true
PY,10,Guairá,true
PY,11,Itapúa,true
PY,12,Misiones Department,true
PY,15,Paraguarí,true
PY,16,Presidente Hayes,true
PY,17,San Pedro Department,true
PY,13,Ñeembucú Department,true
QA,13,Al Daayen,true
QA,04,Al Khor,true
QA,10,Al Wakrah,true
QA,14,Al-Shahaniya,true
QA,01,Baladīyat ad Dawḩah,true
QA,06,Baladīyat ar Rayyān,true
QA,08,Madīnat ash Shamāl,true
QA,09,Umm Salal,true
RE,RE,Réunion,true
RO,01,Alba County,true
RO,02,Arad County,true
RO,03,Arges,true
RO,04,Bacău County,true
RO,05,Bihor County,true
RO,06,Bistrița-Năsăud County,true
RO,07,Botoșani County,true
RO,09,Brașov County,true
RO,08,Brăila County,true
RO,10,București,true
RO,11,Buzău County,true
RO,12,Caraș-Severin County,true
RO,13,Cluj County,true
RO,14,Constanța County,true
RO,15,Covasna County,true
RO,41,Călărași County,true
RO,17,Dolj,true
RO,16,Dâmbovița County,true
RO,18,Galați County,true
RO,42,Giurgiu County,true
RO,19,Gorj County,true
RO,20,Harghita County,true
RO,21,Hunedoara County,true
RO,22,Ialomița County,true
RO,23,Iași County,true
RO,43,Ilfov,true
RO,25,Maramureş,true
RO,26,Mehedinți County,true
RO,27,Mureș County,true
RO,28,Neamț County,true
RO,29,Olt,true
RO,30,Prahova,true
RO,32,Satu Mare County,true
RO,33,Sibiu County,true
RO,34,Suceava,true
RO,31,Sălaj County,true
RO,35,Teleorman County,true
RO,36,Timiș County,true
RO,37,Tulcea County,true
RO,38,Vaslui County,true
RO,40,Vrancea,true
RO,39,Vâlcea County,true
RS,SE,Central Serbia,true
RS,VO,Vojvodina,true
RU,01,Adygeya Republic,true
RU,03,Altai,true
RU,04,Altai Krai,true
RU,05,Amur Oblast,true
RU,06,Arkhangelskaya,true
RU,07,Astrakhan Oblast,true
RU,08,Bashkortostan Republic,true
RU,09,Belgorod Oblast,true
RU,10,Bryansk Oblast,true
RU,11,Buryatiya Republic,true
RU,12,Chechnya,true
RU,13,Chelyabinsk,true
RU,15,Chukotka,true
RU,16,Chuvash Republic,true
RU,17,Dagestan,true
RU,19,Ingushetiya Republic,true
RU,20,Irkutsk Oblast,true
RU,21,Ivanovo Oblast,true
RU,89,Jewish Autonomous Oblast,true
RU,22,Kabardino-Balkariya Republic,true
RU,23,Kaliningrad Oblast,true
RU,24,Kalmykiya Republic,true
RU,25,Kaluga Oblast,true
RU,92,Kamchatka,true
RU,27,Karachayevo-Cherkesiya Republic,true
RU,28,Karelia,true
RU,30,Khabarovsk,true
RU,31,Khakasiya Republic,true
RU,32,Khanty-Mansia,true
RU,33,Kirov Oblast,true
RU,34,Komi,true
RU,37,Kostroma Oblast,true
RU,38,Krasnodar Krai,true
RU,91,Krasnoyarsk Krai,true
RU,40,Kurgan Oblast,true
RU,41,Kursk Oblast,true
RU,29,Kuzbass,true
RU,42,Leningradskaya Oblast',true
RU,43,Lipetsk Oblast,true
RU,44,Magadan Oblast,true
RU,45,Mariy-El Republic,true
RU,46,Mordoviya Republic,true
RU,48,Moscow,true
RU,47,Moscow Oblast,true
RU,49,Murmansk,true
RU,50,Nenets,true
RU,51,Nizhny Novgorod Oblast,true
RU,68,North Ossetia–Alania,true
RU,52,Novgorod Oblast,true
RU,53,Novosibirsk Oblast,true
RU,54,Omsk Oblast,true
RU,55,Orenburg Oblast,true
RU,56,Oryol oblast,true
RU,57,Penza Oblast,true
RU,90,Perm Krai,true
RU,59,Primorye,true
RU,60,Pskov Oblast,true
RU,79,Republic of Tyva,true
RU,61,Rostov,true
RU,62,Ryazan Oblast,true
RU,63,Sakha,true
RU,64,Sakhalin Oblast,true
RU,65,Samara Oblast,true
RU,67,Saratov Oblast,true
RU,69,Smolensk Oblast,true
RU,66,St.-Petersburg,true
RU,70,Stavropol Kray,true
RU,71,Sverdlovsk Oblast,true
RU,72,Tambov Oblast,true
RU,73,Tatarstan Republic,true
RU,75,Tomsk Oblast,true
RU,76,Tula Oblast,true
RU,77,Tver Oblast,true
RU,78,Tyumen Oblast,true
RU,80,Udmurtiya Republic,true
RU,81,Ulyanovsk,true
RU,83,Vladimir Oblast,true
RU,84,Volgograd Oblast,true
RU,85,Vologda Oblast,true
RU,86,Voronezh Oblast,true
RU,87,Yamalo-Nenets,true
RU,88,Yaroslavl Oblast,true
RU,93,Zabaykalskiy (Transbaikal) Kray,true
RW,11,Eastern Province,true
RW,12,Kigali,true
RW,13,Northern Province,true
RW,15,Southern Province,true
RW,14,Western Province,true
SA,11,'Asir Region,true
SA,02,Al Bahah Region,true
SA,20,Al Jawf Region,true
SA,08,Al-Qassim Region,true
SA,06,Eastern Province,true
SA,13,Ha'il Region,true
SA,17,Jazan Region,true
SA,14,Mecca Region,true
SA,05,Medina Region,true
SA,16,Najran Region,true
SA,15,Northern Borders Region,true
SA,10,Riyadh Region,true
SA,19,Tabuk Region,true
SB,10,Central Province,true
SB,12,Choiseul Province,true
SB,06,Guadalcanal Province,true
SB,14,Honiara,true
SB,07,Isabel Province,true
SB,08,Makira-Ulawa Province,true
SB,03,Malaita Province,true
SB,13,Rennell and Bellona Province,true
SB,09,Temotu Province,true
SB,11,Western Province,true
SC,02,Anse Boileau,true
SC,03,Anse Etoile,true
SC,05,Anse Royale,true
SC,01,Anse-aux-Pins,true
SC,28,Au Cap,true
SC,06,Baie Lazare,true
SC,07,Baie Sainte Anne,true
SC,08,Beau Vallon,true
SC,09,Bel Air,true
SC,10,Bel Ombre,true
SC,11,Cascade,true
SC,12,Glacis,true
SC,24,Grand Anse Mahe,true
SC,14,Grand Anse Praslin,true
SC,12200079,Ile Perseverance I,true
SC,12200080,Ile Perseverance II,true
SC,25,La Digue and Inner Islands,true
SC,26,La Rivière Anglaise,true
SC,29,Les Mamelles,true
SC,17,Mont Buxton,true
SC,18,Mont Fleuri,true
SC,11876017,Outer Islands,true
SC,19,Plaisance,true
SC,20,Pointe La Rue,true
SC,27,Port Glaud,true
SC,30,Roche Caiman,true
SC,22,Saint Louis,true
SC,23,Takamaka,true
SD,38,Al Jazirah,true
SD,39,Al Qaḑārif,true
SD,42,Blue Nile,true
SD,61,Central Darfur,true
SD,60,Eastern Darfur,true
SD,52,Kassala,true
SD,29,Khartoum,true
SD,56,North Kordofan,true
SD,55,Northern Darfur,true
SD,43,Northern State,true
SD,36,Red Sea,true
SD,53,River Nile,true
SD,58,Sennar,true
SD,49,Southern Darfur,true
SD,50,Southern Kordofan,true
SD,62,West Kordofan,true
SD,47,Western Darfur,true
SD,41,White Nile,true
SE,02,Blekinge,true
SE,10,Dalarna,true
SE,05,Gotland,true
SE,03,Gävleborg,true
SE,06,Halland,true
SE,07,Jämtland,true
SE,08,Jönköping,true
SE,09,Kalmar,true
SE,12,Kronoberg,true
SE,14,Norrbotten,true
SE,27,Skåne,true
SE,26,Stockholm,true
SE,18,Södermanland,true
SE,21,Uppsala,true
SE,22,Värmland,true
SE,23,Västerbotten,true
SE,24,Västernorrland,true
SE,25,Västmanland,true
SE,28,Västra Götaland,true
SE,15,Örebro,true
SE,16,Östergötland,true
SH,01,Ascension,true
SH,02,Saint Helena,true
SH,03,Tristan da Cunha,true
SI,01,Ajdovščina Municipality,true
SI,P9,Ankaran Municipality,true
SI,N9,Apače,true
SI,02,Beltinci,true
SI,F4,Benedikt,true
SI,F5,Bistrica ob Sotli,true
SI,03,Bled,true
SI,F6,Bloke,true
SI,04,Bohinj Municipality,true
SI,05,Borovnica,true
SI,06,Bovec,true
SI,F7,Braslovče,true
SI,07,Brda,true
SI,09,Brezovica,true
SI,08,Brežice,true
SI,F8,Cankova,true
SI,11,Celje,true
SI,12,Cerklje na Gorenjskem,true
SI,13,Cerknica,true
SI,14,Cerkno,true
SI,F9,Cerkvenjak,true
SI,O1,Cirkulane,true
SI,G1,Destrnik,true
SI,19,Divača,true
SI,G2,Dobje,true
SI,20,Dobrepolje,true
SI,G3,Dobrna,true
SI,G4,Dobrova-Horjul-Polhov Gradec,true
SI,G5,Dobrovnik-Dobronak,true
SI,22,Dol pri Ljubljani,true
SI,G6,Dolenjske Toplice,true
SI,G7,Domžale,true
SI,24,Dornava,true
SI,25,Dravograd,true
SI,26,Duplek,true
SI,28,Gorišnica,true
SI,O2,Gorje,true
SI,29,Gornja Radgona,true
SI,30,Gornji Grad,true
SI,31,Gornji Petrovci,true
SI,G8,Grad,true
SI,32,Grosuplje,true
SI,G9,Hajdina,true
SI,H2,Hodoš-Hodos,true
SI,H3,Horjul,true
SI,H1,Hoče-Slivnica,true
SI,34,Hrastnik Municipality,true
SI,35,Hrpelje-Kozina,true
SI,36,Idrija,true
SI,37,Ig Municipality,true
SI,38,Ilirska Bistrica,true
SI,39,Ivančna Gorica,true
SI,40,Izola-Isola,true
SI,H4,Jesenice,true
SI,H5,Jezersko,true
SI,42,Juršinci,true
SI,H6,Kamnik,true
SI,44,Kanal ob Soči Municipality,true
SI,45,Kidričevo,true
SI,46,Kobarid Municipality,true
SI,47,Kobilje,true
SI,49,Komen,true
SI,H8,Komenda,true
SI,50,Koper-Capodistria,true
SI,O3,Kostanjevica na Krki,true
SI,H9,Kostel,true
SI,51,Kozje,true
SI,H7,Kočevje,true
SI,52,Kranj,true
SI,53,Kranjska Gora,true
SI,I1,Križevci,true
SI,54,Krško,true
SI,55,Kungota,true
SI,I2,Kuzma,true
SI,57,Laško Municipality,true
SI,I3,Lenart,true
SI,I4,Lendava-Lendva,true
SI,I5,Litija,true
SI,61,Ljubljana,true
SI,62,Ljubno,true
SI,I6,Ljutomer,true
SI,64,Logatec,true
SI,O4,Log–Dragomer,true
SI,I8,Lovrenc na Pohorju,true
SI,I7,Loška Dolina Municipality,true
SI,66,Loški Potok,true
SI,68,Lukovica,true
SI,I9,Luče,true
SI,J1,Majšperk,true
SI,O5,Makole,true
SI,J2,Maribor City Municipality,true
SI,J3,Markovci,true
SI,71,Medvode,true
SI,72,Mengeš,true
SI,73,Metlika,true
SI,74,Mežica,true
SI,J4,Miklavž na Dravskem Polju,true
SI,J5,Miren-Kostanjevica,true
SI,O6,Mirna,true
SI,J6,Mirna Peč Municipality,true
SI,76,Mislinja,true
SI,O7,Mokronog-Trebelno Municipality,true
SI,78,Moravske Toplice,true
SI,77,Moravče,true
SI,79,Mozirje,true
SI,80,Murska Sobota,true
SI,81,Muta,true
SI,82,Naklo,true
SI,83,Nazarje,true
SI,84,Nova Gorica,true
SI,J7,Novo Mesto,true
SI,27,Občina Gorenja vas-Poljane,true
SI,86,Odranci,true
SI,J8,Oplotnica Municipality,true
SI,87,Ormož,true
SI,88,Osilnica,true
SI,89,Pesnica,true
SI,J9,Piran-Pirano,true
SI,91,Pivka,true
SI,K1,Podlehnik,true
SI,K2,Podvelka,true
SI,92,Podčetrtek,true
SI,O8,Poljčane,true
SI,K3,Polzela,true
SI,94,Postojna,true
SI,K4,Prebold,true
SI,K5,Preddvor,true
SI,K6,Prevalje,true
