country_code,code,name,active
SI,K7,Ptuj,true
SI,97,Puconci,true
SI,A1,Radenci,true
SI,99,Radeče Municipality,true
SI,A2,Radlje ob Dravi,true
SI,A3,Radovljica,true
SI,K8,Ravne na Koroškem,true
SI,K9,Razkrižje,true
SI,98,Rače-Fram,true
SI,P1,Renče-Vogrsko,true
SI,O9,Rečica ob Savinji,true
SI,L1,Ribnica,true
SI,L2,Ribnica na Pohorju,true
SI,A8,Rogatec,true
SI,A7,Rogaška Slatina,true
SI,A6,Rogašovci,true
SI,L3,Ruše Municipality,true
SI,L5,Selnica ob Dravi,true
SI,B1,Semič,true
SI,L7,Sentjur,true
SI,B6,Sevnica Municipality,true
SI,B7,Sežana,true
SI,C2,Slovenj Gradec,true
SI,L8,Slovenska Bistrica,true
SI,C4,Slovenska Konjice,true
SI,M1,Sodražica,true
SI,M2,Solčava Municipality,true
SI,P4,Središče ob Dravi,true
SI,C8,Starše,true
SI,P5,Straža,true
SI,P6,Sv. Trojica v Slov. Goricah,true
SI,M3,Sveta Ana Municipality,true
SI,M4,Sveti Andraž v Slovenskih Goricah,true
SI,D1,Sveti Jurij,true
SI,P7,Sveti Jurij v Slovenskih Goricah,true
SI,P8,Sveti Tomaž,true
SI,M5,Tabor,true
SI,M6,Tišina,true
SI,D2,Tolmin,true
SI,D3,Trbovlje,true
SI,D4,Trebnje,true
SI,M7,Trnovska Vas,true
SI,M8,Trzin,true
SI,D5,Tržič,true
SI,D6,Turnišče,true
SI,D7,Velenje,true
SI,M9,Velika Polana,true
SI,D8,Velike Lašče,true
SI,N1,Veržej,true
SI,N2,Videm,true
SI,E1,Vipava,true
SI,E2,Vitanje,true
SI,E3,Vodice,true
SI,N3,Vojnik,true
SI,N4,Vransko,true
SI,E5,Vrhnika,true
SI,E6,Vuzenica,true
SI,E7,Zagorje ob Savi Municipality,true
SI,E9,Zavrč,true
SI,F3,Zreče Municipality,true
SI,15,Črenšovci,true
SI,16,Črna na Koroškem Municipality,true
SI,17,Črnomelj Municipality,true
SI,L4,Šalovci,true
SI,L6,Šempeter-Vrtojba,true
SI,B3,Šentilj,true
SI,B4,Šentjernej,true
SI,P2,Šentrupert,true
SI,B2,Šenčur,true
SI,B8,Škocjan,true
SI,B9,Škofja Loka,true
SI,C1,Škofljica,true
SI,C5,Šmarje pri Jelšah,true
SI,P3,Šmarješke Toplice,true
SI,C6,Šmartno ob Paki,true
SI,L9,Šmartno pri Litiji,true
SI,C7,Šoštanj,true
SI,C9,Štore,true
SI,N5,Žalec,true
SI,F1,Železniki Municipality,true
SI,N6,Žetale,true
SI,F2,Žiri,true
SI,N7,Žirovnica,true
SI,N8,Žužemberk,true
SJ,22,Jan Mayen,true
SJ,21,Svalbard,true
SK,01,Banská Bystrica Region,true
SK,02,Bratislava Region,true
SK,03,Košice Region,true
SK,04,Nitra Region,true
SK,05,Prešov Region,true
SK,06,Trenčín Region,true
SK,07,Trnava Region,true
SK,08,Žilina Region,true
SL,01,Eastern Province,true
SL,05,North West,true
SL,02,Northern Province,true
SL,03,Southern Province,true
SL,04,Western Area,true
SM,01,Acquaviva,true
SM,06,Borgo Maggiore,true
SM,02,Chiesanuova,true
SM,03,Domagnano,true
SM,04,Faetano,true
SM,05,Fiorentino,true
SM,08,Montegiardino,true
SM,07,San Marino,true
SM,09,Serravalle,true
SN,01,Dakar,true
SN,03,Diourbel Region,true
SN,09,Fatick,true
SN,16,Kaffrine,true
SN,10,Kaolack,true
SN,11,Kolda,true
SN,17,Kédougou,true
SN,13,Louga,true
SN,15,Matam,true
SN,14,Saint-Louis,true
SN,18,Sédhiou,true
SN,05,Tambacounda,true
SN,07,Thiès,true
SN,12,Ziguinchor,true
SO,21,Awdal,true
SO,01,Bakool,true
SO,02,Banaadir,true
SO,03,Bari,true
SO,04,Bay,true
SO,05,Galguduud,true
SO,06,Gedo,true
SO,07,Hiiraan,true
SO,09,Lower Juba,true
SO,14,Lower Shabeelle,true
SO,08,Middle Juba,true
SO,13,Middle Shabele,true
SO,10,Mudug,true
SO,18,Nugaal,true
SO,12,Sanaag,true
SO,22,Sool,true
SO,19,Togdheer,true
SO,20,Woqooyi Galbeed,true
SR,10,Brokopondo District,true
SR,11,Commewijne District,true
SR,12,Coronie District,true
SR,13,Marowijne District,true
SR,14,Nickerie District,true
SR,15,Para District,true
SR,16,Paramaribo District,true
SR,17,Saramacca District,true
SR,18,Sipaliwini District,true
SR,19,Wanica District,true
SS,01,Central Equatoria,true
SS,02,Eastern Equatoria,true
SS,03,Jonglei,true
SS,04,Lakes,true
SS,05,Northern Bahr al Ghazal,true
SS,06,Unity,true
SS,07,Upper Nile,true
SS,08,Warrap,true
SS,09,Western Bahr al Ghazal,true
SS,10,Western Equatoria,true
ST,01,Príncipe,true
ST,02,São Tomé Island,true
SV,01,Ahuachapán,true
SV,02,Cabañas,true
SV,03,Chalatenango Department,true
SV,04,Cuscatlán,true
SV,05,La Libertad Department,true
SV,06,La Paz Department,true
SV,07,La Unión,true
SV,08,Morazán,true
SV,09,San Miguel Department,true
SV,10,San Salvador Department,true
SV,12,San Vicente Department,true
SV,11,Santa Ana Department,true
SV,13,Sonsonate Department,true
SV,14,Usulután,true
SY,01,Al-Hasakah,true
SY,09,Aleppo,true
SY,13,Damascus Governorate,true
SY,06,Daraa,true
SY,07,Deir ez-Zor,true
SY,10,Hama,true
SY,11,Homs,true
SY,12,Idlib,true
SY,02,Latakia,true
SY,03,Quneitra,true
SY,04,Raqqa,true
SY,08,Rif-dimashq,true
SY,05,Suwayda,true
SY,14,Tartus,true
SZ,01,Hhohho Region,true
SZ,02,Lubombo Region,true
SZ,03,Manzini Region,true
SZ,04,Shiselweni,true
TD,22,Barh el Gazel,true
TD,01,Batha,true
TD,23,Borkou,true
TD,15,Chari-Baguirmi,true
TD,27,Ennedi-Est,true
TD,28,Ennedi-Ouest,true
TD,05,Guéra,true
TD,18,Hadjer-Lamis,true
TD,06,Kanem,true
TD,07,Lac,true
TD,08,Logone Occidental,true
TD,09,Logone Oriental,true
TD,19,Mandoul,true
TD,16,Mayo-Kebbi Est,true
TD,20,Mayo-Kebbi Ouest,true
TD,17,Moyen-Chari,true
TD,21,N’Djaména,true
TD,12,Ouadaï,true
TD,13,Salamat,true
TD,25,Sila,true
TD,14,Tandjilé,true
TD,26,Tibesti,true
TD,02,Wadi Fira,true
TF,02,Crozet,true
TF,03,Kerguelen,true
TF,01,Saint-Paul-et-Amsterdam,true
TF,04,Terre-Adélie,true
TF,05,Îles Éparses,true
TG,22,Centrale,true
TG,23,Kara,true
TG,24,Maritime,true
TG,25,Plateaux,true
TG,26,Savanes,true
TH,77,Amnat Charoen,true
TH,35,Ang Thong,true
TH,40,Bangkok,true
TH,81,Bueng Kan,true
TH,28,Buriram,true
TH,44,Chachoengsao,true
TH,32,Chai Nat,true
TH,26,Chaiyaphum,true
TH,48,Chanthaburi,true
TH,02,Chiang Mai,true
TH,03,Chiang Rai,true
TH,46,Chon Buri,true
TH,58,Chumphon,true
TH,23,Kalasin,true
TH,11,Kamphaeng Phet,true
TH,50,Kanchanaburi,true
TH,22,Khon Kaen,true
TH,63,Krabi,true
TH,06,Lampang,true
TH,05,Lamphun,true
TH,18,Loei,true
TH,34,Lopburi,true
TH,01,Mae Hong Son,true
TH,24,Maha Sarakham,true
TH,78,Mukdahan,true
TH,43,Nakhon Nayok,true
TH,53,Nakhon Pathom,true
TH,73,Nakhon Phanom,true
TH,27,Nakhon Ratchasima,true
TH,16,Nakhon Sawan,true
TH,64,Nakhon Si Thammarat,true
TH,04,Nan,true
TH,31,Narathiwat,true
TH,79,Nong Bua Lamphu,true
TH,17,Nong Khai,true
TH,38,Nonthaburi,true
TH,39,Pathum Thani,true
TH,69,Pattani,true
TH,61,Phang Nga,true
TH,66,Phatthalung,true
TH,41,Phayao,true
TH,14,Phetchabun,true
TH,56,Phetchaburi,true
TH,13,Phichit,true
TH,12,Phitsanulok,true
TH,36,Phra Nakhon Si Ayutthaya,true
TH,07,Phrae,true
TH,62,Phuket,true
TH,74,Prachin Buri,true
TH,57,Prachuap Khiri Khan,true
TH,59,Ranong province,true
TH,52,Ratchaburi,true
TH,47,Rayong,true
TH,25,Roi Et,true
TH,80,Sa Kaeo,true
TH,20,Sakon Nakhon,true
TH,42,Samut Prakan,true
TH,55,Samut Sakhon,true
TH,54,Samut Songkhram,true
TH,37,Saraburi,true
TH,67,Satun,true
TH,30,Si Sa Ket,true
TH,33,Sing Buri,true
TH,68,Songkhla,true
TH,09,Sukhothai,true
TH,51,Suphan Buri,true
TH,60,Surat Thani,true
TH,29,Surin,true
TH,08,Tak,true
TH,65,Trang,true
TH,49,Trat,true
TH,75,Ubon Ratchathani,true
TH,76,Udon Thani,true
TH,15,Uthai Thani,true
TH,10,Uttaradit,true
TH,70,Yala,true
TH,72,Yasothon,true
TJ,04,Dushanbe,true
TJ,01,Gorno-Badakhshan,true
TJ,02,Khatlon Province,true
TJ,RR,Republican Subordination,true
TJ,03,Sughd,true
TK,A,Atafu,true
TK,F,Fakaofo,true
TK,N,Nukunonu,true
TL,AL,Aileu,true
TL,AN,Ainaro,true
TL,BA,Baucau,true
TL,BO,Bobonaro,true
TL,CO,Cova Lima,true
TL,DI,Dili Municipality,true
TL,ER,Ermera,true
TL,LA,Lautém,true
TL,LI,Liquiçá,true
TL,MT,Manatuto,true
TL,MF,Manufahi,true
TL,OE,Oecusse,true
TL,VI,Viqueque,true
TM,01,Ahal,true
TM,S,Ashgabat,true
TM,02,Balkan,true
TM,03,Daşoguz,true
TM,04,Lebap,true
TM,05,Mary,true
TN,38,Ariana Governorate,true
TN,27,Ben Arous Governorate,true
TN,18,Bizerte Governorate,true
TN,17,Béja Governorate,true
TN,29,Gabès Governorate,true
TN,30,Gafsa,true
TN,06,Jendouba Governorate,true
TN,03,Kairouan,true
TN,02,Kasserine Governorate,true
TN,31,Kebili Governorate,true
TN,14,Kef Governorate,true
TN,15,Mahdia Governorate,true
TN,39,Manouba,true
TN,28,Medenine Governorate,true
TN,16,Monastir Governorate,true
TN,19,Nabeul Governorate,true
TN,32,Sfax Governorate,true
TN,33,Sidi Bouzid Governorate,true
TN,22,Siliana Governorate,true
TN,23,Sousse Governorate,true
TN,34,Tataouine,true
TN,35,Tozeur Governorate,true
TN,36,Tunis Governorate,true
TN,37,Zaghouan Governorate,true
TO,01,Ha‘apai,true
TO,NI,Niuas,true
TO,02,Tongatapu,true
TO,03,Vava‘u,true
TO,EU,ʻEua,true
TR,81,Adana,true
TR,02,Adıyaman Province,true
TR,03,Afyonkarahisar Province,true
TR,75,Aksaray,true
TR,05,Amasya,true
TR,68,Ankara,true
TR,07,Antalya,true
TR,86,Ardahan,true
TR,08,Artvin,true
TR,09,Aydın,true
TR,04,Ağrı,true
TR,10,Balıkesir,true
TR,87,Bartın,true
TR,76,Batman,true
TR,77,Bayburt Province,true
TR,11,Bilecik,true
TR,12,Bingöl,true
TR,13,Bitlis,true
TR,14,Bolu,true
TR,15,Burdur,true
TR,16,Bursa Province,true
TR,17,Canakkale,true
TR,20,Denizli,true
TR,21,Diyarbakır Province,true
TR,93,Düzce,true
TR,22,Edirne,true
TR,23,Elazığ,true
TR,24,Erzincan,true
TR,25,Erzurum,true
TR,26,Eskişehir,true
TR,83,Gaziantep,true
TR,28,Giresun,true
TR,69,Gümüşhane Province,true
TR,70,Hakkâri,true
TR,31,Hatay,true
TR,33,Isparta,true
TR,34,Istanbul,true
TR,88,Iğdır,true
TR,46,Kahramanmaraş,true
TR,89,Karabük Province,true
TR,78,Karaman,true
TR,84,Kars Province,true
TR,37,Kastamonu,true
TR,38,Kayseri,true
TR,90,Kilis,true
TR,41,Kocaeli,true
TR,71,Konya,true
TR,43,Kütahya,true
TR,39,Kırklareli,true
TR,79,Kırıkkale,true
TR,40,Kırşehir,true
TR,44,Malatya,true
TR,45,Manisa,true
TR,72,Mardin,true
TR,32,Mersin,true
TR,48,Muğla,true
TR,49,Muş,true
TR,50,Nevşehir Province,true
TR,73,Niğde Province,true
TR,52,Ordu,true
TR,91,Osmaniye,true
TR,53,Rize Province,true
TR,54,Sakarya,true
TR,55,Samsun,true
TR,74,Siirt,true
TR,57,Sinop,true
TR,58,Sivas,true
TR,59,Tekirdağ,true
TR,60,Tokat Province,true
TR,61,Trabzon,true
TR,62,Tunceli,true
TR,64,Uşak,true
TR,65,Van,true
TR,92,Yalova,true
TR,66,Yozgat,true
TR,85,Zonguldak Province,true
TR,82,Çankırı,true
TR,19,Çorum,true
TR,35,İzmir Province,true
TR,63,Şanlıurfa,true
TR,80,Şırnak,true
TT,01,Borough of Arima,true
TT,CHA,Chaguanas,true
TT,CTT,Couva-Tabaquite-Talparo,true
TT,DMN,Diego Martin Regional Corporation,true
TT,03,Mayaro,true
TT,PED,Penal/Debe,true
TT,PTF,Point Fortin,true
TT,05,Port of Spain,true
TT,PRT,Princes Town,true
TT,10,San Fernando,true
TT,SJL,San Juan/Laventille,true
TT,SGE,Sangre Grande Regional Corporation,true
TT,SIP,Siparia Regional Corporation,true
TT,11,Tobago,true
TT,TUP,Tunapuna/Piarco,true
TV,FUN,Funafuti,true
TV,NMG,Nanumanga,true
TV,NMA,Nanumea,true
TV,NIT,Niutao,true
TV,NUI,Nui,true
TV,NKF,Nukufetau,true
TV,NKL,Nukulaelae,true
TV,VAI,Vaitupu,true
TW,01,Fukien,true
TW,03,Taipei,true
TW,04,Taiwan,true
TW,02,Takao,true
TZ,26,Arusha,true
TZ,23,Dar es Salaam Region,true
TZ,03,Dodoma,true
TZ,28,Geita,true
TZ,04,Iringa,true
TZ,19,Kagera,true
TZ,29,Katavi,true
TZ,05,Kigoma,true
TZ,06,Kilimanjaro,true
TZ,07,Lindi,true
TZ,27,Manyara,true
TZ,08,Mara,true
TZ,09,Mbeya,true
TZ,10,Morogoro,true
TZ,11,Mtwara,true
TZ,12,Mwanza,true
TZ,30,Njombe,true
TZ,13,Pemba North,true
TZ,20,Pemba South,true
TZ,02,Pwani,true
TZ,24,Rukwa,true
TZ,14,Ruvuma,true
TZ,15,Shinyanga,true
TZ,31,Simiyu,true
TZ,16,Singida,true
TZ,32,Songwe,true
TZ,17,Tabora,true
TZ,18,Tanga,true
TZ,21,Zanzibar Central/South,true
TZ,22,Zanzibar North,true
TZ,25,Zanzibar Urban/West,true
UA,01,Cherkasy,true
UA,02,Chernihiv,true
UA,03,Chernivtsi,true
UA,11,Crimea,true
UA,04,Dnipropetrovsk,true
UA,05,Donetsk,true
UA,06,Ivano-Frankivsk,true
UA,07,Kharkivs’ka Oblast’,true
UA,08,Kherson,true
UA,09,Khmelnytskyi,true
UA,10,Kirovohrad,true
UA,13,Kyiv,true
UA,12,Kyiv City,true
UA,14,Luhansk,true
UA,15,Lviv,true
UA,16,Mykolaiv,true
UA,17,Odesa,true
UA,18,Poltava,true
UA,19,Rivne,true
UA,20,Sevastopol City,true
UA,21,Sumy,true
UA,22,Ternopil,true
UA,23,Vinnytsia,true
UA,24,Volyn,true
UA,25,Zakarpattia,true
UA,26,Zaporizhzhia,true
UA,27,Zhytomyr,true
UG,C,Central Region,true
UG,E,Eastern Region,true
UG,N,Northern Region,true
UG,W,Western Region,true
UM,050,Baker Island,true
UM,100,Howland Island,true
UM,150,Jarvis Island,true
UM,200,Johnston Atoll,true
UM,250,Kingman Reef,true
UM,300,Midway Islands,true
UM,350,Navassa Island,true
UM,400,Palmyra Atoll,true
UM,450,Wake Island,true
US,AL,Alabama,true
US,AK,Alaska,true
US,AZ,Arizona,true
US,AR,Arkansas,true
US,CA,California,true
US,CO,Colorado,true
US,CT,Connecticut,true
US,DE,Delaware,true
US,DC,District of Columbia,true
US,FL,Florida,true
US,GA,Georgia,true
US,HI,Hawaii,true
US,ID,Idaho,true
US,IL,Illinois,true
US,IN,Indiana,true
US,IA,Iowa,true
US,KS,Kansas,true
US,KY,Kentucky,true
US,LA,Louisiana,true
US,ME,Maine,true
US,MD,Maryland,true
US,MA,Massachusetts,true
US,MI,Michigan,true
US,MN,Minnesota,true
US,MS,Mississippi,true
US,MO,Missouri,true
US,MT,Montana,true
US,NE,Nebraska,true
US,NV,Nevada,true
US,NH,New Hampshire,true
US,NJ,New Jersey,true
US,NM,New Mexico,true
US,NY,New York,true
US,NC,North Carolina,true
US,ND,North Dakota,true
US,OH,Ohio,true
US,OK,Oklahoma,true
US,OR,Oregon,true
US,PA,Pennsylvania,true
US,RI,Rhode Island,true
US,SC,South Carolina,true
US,SD,South Dakota,true
US,TN,Tennessee,true
US,TX,Texas,true
US,UT,Utah,true
US,VT,Vermont,true
US,VA,Virginia,true
US,WA,Washington,true
US,WV,West Virginia,true
US,WI,Wisconsin,true
US,WY,Wyoming,true
UY,01,Artigas,true
UY,02,Canelones,true
UY,03,Cerro Largo,true
UY,04,Colonia,true
UY,05,Durazno Department,true
UY,06,Flores Department,true
UY,07,Florida,true
UY,08,Lavalleja,true
UY,09,Maldonado,true
UY,10,Montevideo Department,true
UY,11,Paysandú Department,true
UY,13,Rivera Department,true
UY,14,Rocha Department,true
UY,12,Río Negro Department,true
UY,15,Salto Department,true
UY,16,San José Department,true
UY,17,Soriano,true
UY,18,Tacuarembó Department,true
UY,19,Treinta y Tres Department,true
UZ,01,Andijan Region,true
UZ,02,Bukhara,true
UZ,03,Fergana,true
UZ,15,Jizzakh Region,true
UZ,09,Karakalpakstan,true
UZ,06,Namangan,true
UZ,07,Navoiy Region,true
UZ,08,Qashqadaryo,true
UZ,10,Samarqand Region,true
UZ,16,Sirdaryo Region,true
UZ,12,Surxondaryo Region,true
UZ,13,Tashkent,true
UZ,14,Tashkent Region,true
UZ,05,Xorazm Region,true
VC,01,Charlotte Parish,true
VC,06,Grenadines Parish,true
VC,02,Saint Andrew Parish,true
VC,03,Saint David Parish,true
VC,04,Saint George Parish,true
VC,05,Saint Patrick Parish,true
VE,01,Amazonas,true
VE,02,Anzoátegui,true
VE,03,Apure,true
VE,04,Aragua,true
VE,05,Barinas,true
VE,06,Bolívar,true
VE,07,Carabobo,true
VE,08,Cojedes,true
VE,09,Delta Amacuro,true
VE,24,Dependencias Federales,true
VE,25,Distrito Federal,true
VE,11,Falcón,true
VE,12,Guárico,true
VE,13,Lara,true
VE,15,Miranda,true
VE,16,Monagas,true
VE,14,Mérida,true
VE,17,Nueva Esparta,true
VE,18,Portuguesa,true
VE,19,Sucre,true
VE,21,Trujillo,true
VE,20,Táchira,true
VE,26,Vargas,true
VE,22,Yaracuy,true
VE,23,Zulia,true
VI,010,Saint Croix Island,true
VI,020,Saint John Island,true
VI,030,Saint Thomas Island,true
VN,91,An Giang,true
VN,24,Bac Ninh,true
VN,96,Ca Mau,true
VN,92,Can Tho City,true
VN,04,Cao Bằng Province,true
VN,48,Da Nang City,true
VN,66,Dak Lak,true
VN,75,Dong Nai,true
VN,82,Dong Thap,true
VN,52,Gia Lai,true
VN,31,Hai Phong,true
VN,01,Hanoi,true
VN,79,Ho Chi Minh City (HCMC),true
VN,42,Hà Tĩnh Province,true
VN,33,Hưng Yên Province,true
VN,56,Khanh Hoa,true
VN,12,Lai Châu Province,true
VN,68,Lam Dong,true
VN,15,Lao Cai,true
VN,20,Lạng Sơn Province,true
VN,40,Nghệ An Province,true
VN,37,Ninh Binh,true
VN,25,Phu Tho,true
VN,51,Quang Ngai,true
VN,44,Quang Tri,true
VN,22,Quảng Ninh,true
VN,14,Sơn La Province,true
VN,80,Tay Ninh,true
VN,19,Thai Nguyen,true
VN,38,Thanh Hóa Province,true
VN,46,Thừa Thiên Huế Province,true
VN,08,Tuyen Quang,true
VN,86,Vinh Long,true
VN,11,Điện Biên Province,true
VU,16,Malampa,true
VU,17,Penama,true
VU,13,Sanma,true
VU,18,Shefa,true
VU,15,Tafea,true
VU,07,Torba,true
WF,98611,Alo,true
WF,98612,Sigave,true
WF,98613,Uvea,true
WS,01,A'ana,true
WS,02,Aiga-i-le-Tai,true
WS,03,Atua,true
WS,04,Fa'asaleleaga,true
WS,05,Gaga'emauga,true
WS,07,Gaga'ifomauga,true
WS,08,Palauli,true
WS,09,Satupa'itea,true
WS,10,Tuamasaga,true
WS,06,Va'a-o-Fonoti,true
WS,11,Vaisigano,true
XK,10096138,Ferizaj,true
XK,10096859,Gjakova,true
XK,10097357,Gjilan,true
XK,10097358,Mitrovica,true
XK,10097359,Pec,true
XK,10097360,Pristina,true
XK,10097361,Prizren,true
YE,01,Abyan Governorate,true
YE,02,Aden,true
YE,20,Al Bayda,true
YE,08,Al Hudaydah,true
YE,21,Al Jawf,true
YE,03,Al Mahrah Governorate,true
YE,10,Al Mahwit Governorate,true
YE,26,Amanat Alasimah,true
YE,18,Aḑ Ḑāli‘,true
YE,11,Dhamār,true
YE,23,Ibb Governorate,true
YE,24,Laḩij,true
YE,14,Ma’rib,true
YE,04,Muhafazat Hadramaout,true
YE,19,Omran,true
YE,27,Raymah,true
YE,16,Sanaa Governorate,true
YE,05,Shabwah,true
YE,28,Soqatra,true
YE,25,Ta‘izz,true
YE,15,Şa‘dah,true
YE,22,Ḩajjah,true
YT,97601,Acoua,true
YT,97602,Bandraboua,true
YT,97603,Bandrele,true
YT,97604,Bouéni,true
YT,97605,Chiconi,true
YT,97606,Chirongui,true
YT,97607,Dembeni,true
YT,97608,Dzaoudzi,true
YT,97609,Kani-Kéli,true
YT,97610,Koungou,true
YT,97613,M'Tsangamouji,true
YT,97611,Mamoudzou,true
YT,97612,Mtsamboro,true
YT,97614,Ouangani,true
YT,97615,Pamandzi,true
YT,97616,Sada,true
YT,97617,Tsingoni,true
ZA,05,Eastern Cape,true
ZA,03,Free State,true
ZA,06,Gauteng,true
ZA,02,KwaZulu-Natal,true
ZA,09,Limpopo,true
ZA,07,Mpumalanga,true
ZA,10,North West,true
ZA,08,Northern Cape,true
ZA,11,Western Cape,true
ZM,02,Central Province,true
ZM,08,Copperbelt,true
ZM,03,Eastern Province,true
ZM,04,Luapula Province,true
ZM,09,Lusaka Province,true
ZM,10,Muchinga,true
ZM,06,North-Western,true
ZM,05,Northern Province,true
ZM,07,Southern Province,true
ZM,01,Western Province,true
ZW,09,Bulawayo,true
ZW,10,Harare,true
ZW,01,Manicaland,true
ZW,03,Mashonaland Central,true
ZW,04,Mashonaland East Province,true
ZW,05,Mashonaland West,true
ZW,08,Masvingo Province,true
ZW,06,Matabeleland North,true
ZW,07,Matabeleland South Province,true
ZW,02,Midlands Province,true
